creat_at,valTem,valCO2,valSon,valHum,ambiente
2025-10-06 12:12:00,26,1736,66,60,aceptable
2025-10-06 12:13:00,31,1249,86,64,crítico
2025-10-06 12:14:00,22,1276,85,59,aceptable
2025-10-06 12:15:00,13,1256,75,62,crítico
2025-10-06 12:25:00,22,1500,77,60,aceptable
2025-10-06 12:26:00,28,1638,98,76,crítico
2025-10-06 12:27:00,30,1372,80,72,crítico
2025-10-06 12:28:00,26,1336,111,64,crítico
2025-10-06 12:29:00,23,1285,62,56,aceptable
2025-10-06 12:30:00,34,1150,78,68,crítico
2025-10-06 12:31:00,32,1327,80,51,crítico
2025-10-06 12:32:00,21,1211,64,53,óptimo
2025-10-06 12:33:00,40,883,103,71,crítico
2025-10-06 12:34:00,20,1192,69,62,óptimo
2025-10-06 12:35:00,28,1376,88,72,crítico
2025-10-06 12:36:00,21,1244,64,53,óptimo
2025-10-06 12:37:00,27,1200,72,76,crítico
2025-10-06 12:38:00,11,886,81,68,crítico
2025-10-06 12:39:00,24,1017,72,65,aceptable
2025-10-06 12:49:00,21,840,94,45,aceptable
2025-10-06 12:50:00,20,1362,84,65,aceptable
2025-10-06 12:51:00,14,1152,84,62,crítico
2025-10-06 12:52:00,34,1091,80,42,aceptable
2025-10-06 12:53:00,19,858,94,50,aceptable
2025-10-06 12:54:00,30,1431,91,68,crítico
2025-10-06 12:55:00,20,1610,97,58,aceptable
2025-10-06 12:56:00,23,1220,70,64,aceptable
2025-10-06 12:57:00,30,971,83,70,crítico
2025-10-06 12:58:00,26,1371,74,51,aceptable
2025-10-06 12:59:00,29,1433,74,66,crítico
2025-10-06 13:00:00,26,1336,94,56,crítico
2025-10-06 13:01:00,14,919,72,65,crítico
2025-10-06 13:02:00,4,1498,79,60,crítico
2025-10-06 13:03:00,31,1145,97,62,crítico
2025-10-06 13:04:00,25,1252,88,67,crítico
2025-10-06 13:13:00,26,901,55,69,aceptable
2025-10-06 13:14:00,14,949,94,43,crítico
2025-10-06 13:15:00,10,738,76,59,aceptable
2025-10-06 13:16:00,20,1109,72,58,óptimo
2025-10-06 13:17:00,27,1122,88,37,crítico
2025-10-06 13:18:00,22,688,90,54,óptimo
2025-10-06 13:19:00,29,1423,83,48,crítico
2025-10-06 13:20:00,24,1242,73,72,crítico
2025-10-06 13:21:00,27,1129,92,54,crítico
2025-10-06 13:22:00,36,1259,70,60,aceptable
2025-10-06 13:23:00,32,1196,95,57,crítico
2025-10-06 13:24:00,14,1344,72,70,crítico
2025-10-06 13:25:00,34,1601,76,62,crítico
2025-10-06 13:26:00,28,1253,73,68,crítico
2025-10-06 13:27:00,27,1017,93,51,crítico
2025-10-06 13:28:00,20,1458,104,78,crítico
2025-10-06 13:37:00,33,1247,64,47,aceptable
2025-10-06 13:38:00,22,1007,91,61,aceptable
2025-10-06 13:39:00,20,796,71,64,óptimo
2025-10-06 13:40:00,22,940,72,60,óptimo
2025-10-06 13:41:00,28,1067,73,55,aceptable
2025-10-06 13:42:00,24,1414,94,64,crítico
2025-10-06 13:43:00,22,1060,84,50,óptimo
2025-10-06 13:44:00,31,828,89,54,crítico
2025-10-06 13:45:00,28,1250,83,61,crítico
2025-10-06 13:46:00,31,1270,70,70,crítico
2025-10-06 13:47:00,36,739,86,61,crítico
2025-10-06 13:48:00,26,773,90,40,aceptable
2025-10-06 13:49:00,18,988,75,53,óptimo
2025-10-06 13:50:00,25,1232,92,64,crítico
2025-10-06 13:51:00,14,1024,89,64,crítico
2025-10-06 13:52:00,15,994,68,50,aceptable
2025-10-06 14:00:00,28,1286,113,53,crítico
2025-10-06 14:01:00,31,1244,101,50,crítico
2025-10-06 14:02:00,12,1406,71,61,crítico
2025-10-06 14:03:00,27,1406,76,71,crítico
2025-10-06 14:04:00,22,862,86,54,aceptable
2025-10-06 14:05:00,25,945,64,61,aceptable
2025-10-06 14:06:00,20,1103,102,72,aceptable
2025-10-06 14:07:00,26,1129,75,58,aceptable
2025-10-06 14:08:00,22,828,104,71,aceptable
2025-10-06 14:09:00,37,1132,91,52,crítico
2025-10-06 14:10:00,20,1288,69,42,óptimo
2025-10-06 14:11:00,41,1242,83,51,crítico
2025-10-06 14:12:00,28,1270,74,62,crítico
2025-10-06 14:13:00,32,973,84,68,crítico
2025-10-06 14:14:00,20,1466,86,52,aceptable
2025-10-06 14:15:00,23,1084,91,63,crítico
2025-10-06 14:16:00,23,1195,57,62,aceptable
2025-10-06 14:17:00,36,980,76,55,aceptable
2025-10-06 14:18:00,8,1460,76,68,crítico
2025-10-06 14:19:00,17,1045,93,44,crítico
2025-10-06 14:20:00,36,986,90,39,crítico
2025-10-06 14:21:00,19,999,93,72,aceptable
2025-10-06 14:22:00,37,1665,92,63,crítico
2025-10-06 14:23:00,26,1273,76,58,aceptable
2025-10-06 14:24:00,20,1336,72,65,aceptable
2025-10-06 14:25:00,30,1372,105,64,crítico
2025-10-06 14:26:00,7,1209,93,68,crítico
2025-10-06 14:27:00,19,1317,69,43,óptimo
2025-10-06 14:36:00,23,956,76,52,aceptable
2025-10-06 14:37:00,24,1084,92,46,aceptable
2025-10-06 14:38:00,34,855,71,54,aceptable
2025-10-06 14:39:00,25,1417,94,44,crítico
2025-10-06 14:40:00,11,1461,105,60,crítico
2025-10-06 14:41:00,27,1077,98,65,crítico
2025-10-06 14:42:00,14,1519,62,70,crítico
2025-10-06 14:43:00,22,809,101,71,aceptable
2025-10-06 14:44:00,28,720,94,67,crítico
2025-10-06 14:45:00,25,1426,70,58,aceptable
2025-10-06 14:49:00,17,1494,84,64,crítico
2025-10-06 14:50:00,15,1234,92,65,crítico
2025-10-06 14:51:00,28,883,79,49,aceptable
2025-10-06 14:52:00,22,1271,82,49,aceptable
2025-10-06 14:53:00,26,1294,72,64,crítico
2025-10-06 14:54:00,39,988,100,58,crítico
2025-10-06 14:55:00,20,1453,86,54,aceptable
2025-10-06 14:56:00,27,1614,55,63,crítico
2025-10-06 14:57:00,38,1559,84,65,crítico
2025-10-06 14:58:00,21,816,97,55,aceptable
2025-10-06 14:59:00,29,1311,85,45,crítico
2025-10-06 15:08:00,22,1233,60,54,óptimo
2025-10-06 15:09:00,34,959,74,52,aceptable
2025-10-06 15:10:00,27,940,103,65,crítico
2025-10-06 15:11:00,21,1349,84,60,aceptable
2025-10-06 15:12:00,15,1305,92,66,crítico
2025-10-06 15:13:00,32,952,85,46,aceptable
2025-10-06 15:14:00,27,1330,79,66,crítico
2025-10-06 15:15:00,22,1404,90,61,crítico
2025-10-06 15:16:00,23,1438,98,48,crítico
2025-10-06 15:17:00,24,1160,113,57,aceptable
2025-10-06 15:18:00,20,954,64,51,óptimo
2025-10-06 15:19:00,5,1258,98,56,crítico
2025-10-06 15:29:00,26,954,87,62,crítico
2025-10-06 15:30:00,13,1082,100,64,crítico
2025-10-06 15:31:00,33,1586,96,64,crítico
2025-10-06 15:32:00,23,805,96,76,crítico
2025-10-06 15:33:00,17,1738,74,55,crítico
2025-10-06 15:34:00,28,1021,82,54,aceptable
2025-10-06 15:35:00,28,1153,73,59,aceptable
2025-10-06 15:36:00,16,1402,68,63,crítico
2025-10-06 15:37:00,26,1388,92,60,crítico
2025-10-06 15:38:00,18,1083,100,53,aceptable
2025-10-06 15:39:00,12,936,59,60,aceptable
2025-10-06 15:40:00,27,787,72,52,aceptable
2025-10-06 15:41:00,16,1378,79,60,crítico
2025-10-06 15:42:00,20,1606,54,61,aceptable
2025-10-06 15:43:00,20,1183,60,49,óptimo
2025-10-06 15:53:00,37,1647,92,58,crítico
2025-10-06 15:54:00,24,1242,74,71,crítico
2025-10-06 15:55:00,36,1386,86,54,crítico
2025-10-06 15:56:00,27,1489,66,64,crítico
2025-10-06 15:57:00,22,1381,59,63,aceptable
2025-10-06 15:58:00,36,821,92,66,crítico
2025-10-06 15:59:00,25,858,81,72,aceptable
2025-10-06 16:00:00,32,744,102,57,aceptable
2025-10-06 16:01:00,24,1270,81,50,aceptable
2025-10-06 16:02:00,16,1354,86,58,crítico
2025-10-06 16:03:00,33,1094,92,53,crítico
2025-10-06 16:04:00,22,1109,61,66,óptimo
2025-10-06 16:05:00,24,1020,84,72,aceptable
2025-10-06 16:06:00,20,1224,88,63,crítico
2025-10-06 16:07:00,20,730,88,58,óptimo
2025-10-06 16:17:00,27,1146,101,65,crítico
2025-10-06 16:18:00,26,1180,78,62,aceptable
2025-10-06 16:19:00,28,1121,99,66,crítico
2025-10-06 16:20:00,28,694,101,52,aceptable
2025-10-06 16:21:00,32,1479,82,59,crítico
2025-10-06 16:22:00,31,914,94,48,crítico
2025-10-06 16:23:00,26,1048,76,69,aceptable
2025-10-06 16:24:00,11,1620,90,60,crítico
2025-10-06 16:25:00,26,1108,90,74,crítico
2025-10-06 16:26:00,27,1267,92,44,crítico
2025-10-06 16:27:00,21,1750,86,52,aceptable
2025-10-06 16:28:00,12,1100,81,47,aceptable
2025-10-06 16:29:00,26,1267,77,62,crítico
2025-10-06 16:30:00,34,1410,96,73,crítico
2025-10-06 16:31:00,26,1743,88,62,crítico
2025-10-06 16:32:00,19,1037,66,63,óptimo
2025-10-06 16:40:00,18,1040,92,46,aceptable
2025-10-06 16:41:00,13,1055,66,66,aceptable
2025-10-06 16:42:00,17,1309,84,56,crítico
2025-10-06 16:43:00,28,1091,74,68,crítico
2025-10-06 16:44:00,24,1318,99,58,crítico
2025-10-06 16:45:00,10,1216,75,77,crítico
2025-10-06 16:46:00,42,1261,88,60,crítico
2025-10-06 16:47:00,18,922,94,57,aceptable
2025-10-06 16:48:00,32,1410,106,62,crítico
2025-10-06 16:49:00,31,1296,104,60,crítico
2025-10-06 16:50:00,34,1145,94,59,crítico
2025-10-06 16:51:00,20,817,77,53,óptimo
2025-10-06 16:52:00,30,1414,75,43,crítico
2025-10-06 16:53:00,32,1335,90,75,crítico
2025-10-06 16:54:00,33,1568,53,53,aceptable
2025-10-06 16:55:00,19,1440,82,70,aceptable
2025-10-06 17:04:00,8,1242,59,48,aceptable
2025-10-06 17:05:00,32,1048,96,70,crítico
2025-10-06 17:06:00,33,1391,73,62,crítico
2025-10-06 17:07:00,14,1587,90,62,crítico
2025-10-06 17:08:00,32,885,94,76,crítico
2025-10-06 17:09:00,9,1386,76,68,crítico
2025-10-06 17:10:00,17,894,96,72,crítico
2025-10-06 17:11:00,20,1041,89,69,aceptable
2025-10-06 17:12:00,28,933,77,63,crítico
2025-10-06 17:13:00,33,1128,62,46,aceptable
2025-10-06 17:14:00,26,1197,91,55,aceptable
2025-10-06 17:15:00,12,1116,108,64,crítico
2025-10-06 17:16:00,20,1558,90,58,aceptable
2025-10-06 17:17:00,20,1110,91,67,aceptable
2025-10-06 17:18:00,8,1425,90,70,crítico
2025-10-06 17:28:00,20,1080,80,38,aceptable
2025-10-06 17:29:00,20,1321,96,62,crítico
2025-10-06 17:30:00,26,1165,91,48,aceptable
2025-10-06 17:31:00,8,1081,79,66,crítico
2025-10-06 17:32:00,21,1208,90,69,crítico
2025-10-06 17:33:00,38,1308,104,67,crítico
2025-10-06 17:34:00,10,1297,94,52,crítico
2025-10-06 17:35:00,24,1421,88,62,crítico
2025-10-06 17:36:00,12,1499,57,60,aceptable
2025-10-06 17:37:00,26,1188,100,62,crítico
2025-10-06 17:38:00,10,1268,100,58,crítico
2025-10-06 17:39:00,29,955,72,50,aceptable
2025-10-06 17:40:00,40,608,105,72,crítico
2025-10-06 17:41:00,17,1280,81,44,crítico
2025-10-06 17:42:00,22,1412,62,53,óptimo
2025-10-06 17:51:00,42,1224,80,60,crítico
2025-10-06 17:52:00,18,1353,66,51,óptimo
2025-10-06 17:53:00,20,1277,80,69,aceptable
2025-10-06 17:54:00,16,1087,70,71,aceptable
2025-10-06 17:55:00,19,1322,64,54,óptimo
2025-10-06 17:56:00,34,746,65,66,aceptable
2025-10-06 17:57:00,15,927,75,74,crítico
2025-10-06 17:58:00,24,1124,70,78,aceptable
2025-10-06 17:59:00,20,888,80,40,óptimo
2025-10-06 18:00:00,29,705,96,80,crítico
2025-10-06 18:01:00,18,1523,98,42,aceptable
2025-10-06 18:02:00,23,1230,103,51,crítico
2025-10-06 18:03:00,29,1184,69,43,aceptable
2025-10-06 18:04:00,24,1302,82,48,aceptable
2025-10-06 18:13:00,38,1538,58,61,crítico
2025-10-06 18:14:00,29,1318,77,64,crítico
2025-10-06 18:15:00,20,1598,69,52,óptimo
2025-10-06 18:16:00,26,1072,82,58,aceptable
2025-10-06 18:17:00,24,1039,71,60,aceptable
2025-10-06 18:18:00,26,1162,76,68,aceptable
2025-10-06 18:19:00,22,1491,60,48,óptimo
2025-10-06 18:20:00,21,1030,80,58,óptimo
2025-10-06 18:21:00,24,1048,104,58,aceptable
2025-10-06 18:22:00,38,980,91,72,crítico
2025-10-06 18:23:00,26,1259,87,52,crítico
2025-10-06 18:24:00,29,935,79,56,aceptable
2025-10-06 18:25:00,24,1423,76,55,aceptable
2025-10-06 18:26:00,28,750,110,67,crítico
2025-10-06 18:27:00,20,1240,58,59,óptimo
2025-10-06 18:37:00,16,1180,76,59,aceptable
2025-10-06 18:38:00,26,1144,102,58,aceptable
2025-10-06 18:39:00,26,956,75,74,aceptable
2025-10-06 18:40:00,28,1077,83,59,aceptable
2025-10-06 18:41:00,29,1164,85,58,aceptable
2025-10-06 18:42:00,22,1402,82,50,aceptable
2025-10-06 18:43:00,22,1017,57,71,óptimo
2025-10-06 18:44:00,12,1050,91,57,crítico
2025-10-06 18:45:00,30,900,91,50,crítico
2025-10-06 18:46:00,32,1459,102,50,crítico
2025-10-06 18:47:00,23,831,70,64,aceptable
2025-10-06 18:48:00,22,1156,67,55,óptimo
2025-10-06 18:49:00,36,1645,81,57,crítico
2025-10-06 18:50:00,16,1177,104,49,crítico
2025-10-06 18:51:00,16,820,86,63,crítico
2025-10-06 19:01:00,23,1453,90,52,crítico
2025-10-06 19:02:00,19,1272,99,44,aceptable
2025-10-06 19:03:00,18,1485,86,57,aceptable
2025-10-06 19:04:00,14,938,82,58,aceptable
2025-10-06 19:05:00,25,1052,88,52,aceptable
2025-10-06 19:06:00,24,984,88,63,crítico
2025-10-06 19:07:00,26,774,82,64,aceptable
2025-10-06 19:08:00,15,922,84,48,aceptable
2025-10-06 19:09:00,22,1187,107,67,aceptable
2025-10-06 19:10:00,28,1143,75,64,crítico
2025-10-06 19:11:00,30,1522,109,56,crítico
2025-10-06 19:12:00,10,1690,76,65,crítico
2025-10-06 19:13:00,21,1507,90,47,aceptable
2025-10-06 19:14:00,32,561,80,58,aceptable
2025-10-06 19:23:00,40,976,84,66,crítico
2025-10-06 19:24:00,12,1595,68,62,crítico
2025-10-06 19:25:00,22,1496,79,55,aceptable
2025-10-06 19:26:00,33,1244,96,53,crítico
2025-10-06 19:27:00,30,1284,90,58,crítico
2025-10-06 19:28:00,34,1351,108,70,crítico
2025-10-06 19:29:00,20,1502,72,51,aceptable
2025-10-06 19:30:00,14,1522,94,60,crítico
2025-10-06 19:31:00,34,1009,87,52,crítico
2025-10-06 19:32:00,18,1668,82,64,aceptable
2025-10-06 19:33:00,12,1494,90,58,crítico
2025-10-06 19:34:00,28,870,82,59,aceptable
2025-10-06 19:35:00,11,1132,82,46,aceptable
2025-10-06 19:36:00,25,702,123,45,aceptable
2025-10-06 19:37:00,32,1476,64,38,crítico
2025-10-06 19:38:00,22,1052,105,56,aceptable
2025-10-06 19:47:00,28,1691,79,62,crítico
2025-10-06 19:48:00,26,1260,86,80,crítico
2025-10-06 19:49:00,27,1104,91,68,crítico
2025-10-06 19:50:00,8,868,79,72,crítico
2025-10-06 19:51:00,24,1495,97,70,crítico
2025-10-06 19:52:00,24,966,108,46,aceptable
2025-10-06 19:53:00,22,1096,98,50,aceptable
2025-10-06 19:54:00,22,862,106,56,aceptable
2025-10-06 19:55:00,23,1235,94,47,crítico
2025-10-06 19:56:00,25,1127,88,57,aceptable
2025-10-06 19:57:00,20,1141,107,58,aceptable
2025-10-06 19:58:00,22,1360,65,64,aceptable
2025-10-06 19:59:00,16,1486,98,62,crítico
2025-10-06 20:00:00,31,708,101,49,aceptable
2025-10-06 20:01:00,40,993,62,54,aceptable
2025-10-06 20:10:00,20,791,104,63,aceptable
2025-10-06 20:11:00,39,1289,86,52,crítico
2025-10-06 20:12:00,31,1077,100,62,crítico
2025-10-06 20:13:00,30,1301,74,58,crítico
2025-10-06 20:14:00,27,1559,82,55,crítico
2025-10-06 20:15:00,31,1504,97,62,crítico
2025-10-06 20:16:00,44,1262,112,68,crítico
2025-10-06 20:17:00,29,1186,88,72,crítico
2025-10-06 20:18:00,20,1208,80,58,aceptable
2025-10-06 20:19:00,27,1685,82,65,crítico
2025-10-06 20:20:00,30,1046,79,49,aceptable
2025-10-06 20:21:00,15,1048,89,55,crítico
2025-10-06 20:22:00,22,961,88,51,aceptable
2025-10-06 20:23:00,22,1752,79,71,aceptable
2025-10-06 20:24:00,22,1369,86,58,aceptable
2025-10-06 20:33:00,23,878,80,52,aceptable
2025-10-06 20:34:00,10,1420,81,54,crítico
2025-10-06 20:35:00,31,1188,89,70,crítico
2025-10-06 20:36:00,25,1191,80,48,aceptable
2025-10-06 20:37:00,30,1064,92,70,crítico
2025-10-06 20:38:00,24,1228,102,50,crítico
2025-10-06 20:39:00,15,1404,81,57,crítico
2025-10-06 20:40:00,27,772,116,65,crítico
2025-10-06 20:41:00,29,944,96,66,crítico
2025-10-06 20:42:00,25,939,104,46,aceptable
2025-10-06 20:43:00,22,1273,78,72,aceptable
2025-10-06 20:44:00,37,1090,75,61,crítico
2025-10-06 20:45:00,21,901,80,50,óptimo
2025-10-06 20:46:00,30,1422,88,61,crítico
2025-10-06 20:47:00,12,1226,57,57,aceptable
2025-10-06 20:48:00,17,1209,72,66,crítico
2025-10-06 20:56:00,41,1275,78,65,crítico
2025-10-06 20:57:00,32,1418,100,44,crítico
2025-10-06 20:58:00,40,901,124,43,crítico
2025-10-06 20:59:00,30,1088,86,60,crítico
2025-10-06 21:00:00,20,1501,92,54,aceptable
2025-10-06 21:01:00,17,1280,86,68,crítico
2025-10-06 21:02:00,34,966,78,59,aceptable
2025-10-06 21:03:00,27,1307,59,54,aceptable
2025-10-06 21:04:00,25,1078,78,59,aceptable
2025-10-06 21:05:00,20,1122,58,62,óptimo
2025-10-06 21:06:00,28,1056,94,74,crítico
2025-10-06 21:07:00,13,1216,79,75,crítico
2025-10-06 21:08:00,26,1202,70,69,aceptable
2025-10-06 21:09:00,28,1240,94,62,crítico
2025-10-06 21:10:00,23,1190,74,56,aceptable
2025-10-06 21:11:00,15,906,91,83,crítico
2025-10-06 21:20:00,21,1434,85,64,aceptable
2025-10-06 21:21:00,18,1280,93,57,aceptable
2025-10-06 21:22:00,14,1570,70,64,crítico
2025-10-06 21:23:00,14,780,99,64,crítico
2025-10-06 21:24:00,11,1369,100,71,crítico
2025-10-06 21:25:00,31,1003,96,70,crítico
2025-10-06 21:26:00,23,1128,76,58,aceptable
2025-10-06 21:27:00,19,804,77,62,aceptable
2025-10-06 21:28:00,30,1089,69,58,aceptable
2025-10-06 21:29:00,27,1400,90,57,crítico
2025-10-06 21:30:00,23,1233,95,60,crítico
2025-10-06 21:31:00,12,1294,79,62,crítico
2025-10-06 21:34:00,48,1370,93,64,crítico
2025-10-06 21:38:00,26,888,83,58,aceptable
2025-10-06 21:39:00,9,875,96,56,crítico
2025-10-06 21:40:00,22,1315,94,50,aceptable
2025-10-06 21:41:00,33,1104,97,64,crítico
2025-10-06 21:42:00,26,1290,90,43,crítico
2025-10-06 21:43:00,26,1383,75,64,crítico
2025-10-06 21:44:00,34,1147,91,51,crítico
2025-10-06 21:45:00,30,1038,66,52,aceptable
2025-10-06 21:46:00,17,1756,95,78,crítico
2025-10-06 21:47:00,26,1177,77,63,aceptable
2025-10-06 21:48:00,31,1086,83,59,aceptable
2025-10-06 21:49:00,22,1483,91,51,aceptable
2025-10-06 21:50:00,37,641,68,62,aceptable
2025-10-06 21:51:00,43,1141,112,59,crítico
2025-10-06 22:01:00,35,1676,99,59,crítico
2025-10-06 22:02:00,15,1430,75,57,crítico
2025-10-06 22:03:00,35,1222,91,54,crítico
2025-10-06 22:04:00,24,992,98,52,aceptable
2025-10-06 22:05:00,29,1162,52,47,aceptable
2025-10-06 22:06:00,27,1582,86,62,crítico
2025-10-06 22:07:00,33,1392,118,63,crítico
2025-10-06 22:08:00,23,1533,78,53,aceptable
2025-10-06 22:09:00,36,1109,99,54,crítico
2025-10-06 22:10:00,32,1311,53,57,aceptable
2025-10-06 22:11:00,18,946,102,57,aceptable
2025-10-06 22:12:00,30,998,80,60,aceptable
2025-10-06 22:13:00,17,1251,90,56,crítico
2025-10-06 22:14:00,21,1566,75,62,aceptable
2025-10-06 22:15:00,32,1418,80,52,crítico
2025-10-06 22:24:00,19,1302,94,66,crítico
2025-10-06 22:25:00,15,1398,78,69,crítico
2025-10-06 22:26:00,24,893,80,65,aceptable
2025-10-06 22:27:00,26,1144,54,49,óptimo
2025-10-06 22:28:00,42,1462,70,50,aceptable
2025-10-06 22:29:00,25,965,99,62,crítico
2025-10-06 22:30:00,26,822,93,62,crítico
2025-10-06 22:31:00,29,1506,87,70,crítico
2025-10-06 22:32:00,24,775,66,44,óptimo
2025-10-06 22:33:00,16,1339,78,62,crítico
2025-10-06 22:34:00,27,1003,82,72,crítico
2025-10-06 22:35:00,29,1011,93,49,crítico
2025-10-06 22:36:00,27,949,76,53,aceptable
2025-10-06 22:37:00,13,1516,79,53,crítico
2025-10-06 22:38:00,8,1442,103,50,crítico
2025-10-06 22:39:00,27,1168,78,43,aceptable
2025-10-06 22:48:00,24,1258,93,69,crítico
2025-10-06 22:49:00,40,1070,83,48,aceptable
2025-10-06 22:50:00,29,774,80,52,aceptable
2025-10-06 22:51:00,14,1268,92,53,crítico
2025-10-06 22:52:00,26,1399,54,57,aceptable
2025-10-06 22:53:00,17,1246,79,58,crítico
2025-10-06 22:54:00,16,1142,86,54,crítico
2025-10-06 22:55:00,26,1294,81,64,crítico
2025-10-06 22:56:00,23,1347,65,71,aceptable
2025-10-06 22:57:00,39,1230,103,56,crítico
2025-10-06 22:58:00,16,1376,82,73,crítico
2025-10-06 22:59:00,28,1421,70,46,aceptable
2025-10-06 23:00:00,18,892,60,57,óptimo
2025-10-06 23:01:00,27,1140,51,75,aceptable
2025-10-06 23:10:00,19,1173,93,74,aceptable
2025-10-06 23:11:00,13,1074,90,72,crítico
2025-10-06 23:12:00,13,1248,66,50,aceptable
2025-10-06 23:13:00,21,1448,84,71,aceptable
2025-10-06 23:14:00,29,941,100,69,crítico
2025-10-06 23:15:00,28,1504,112,52,crítico
2025-10-06 23:16:00,28,877,76,58,aceptable
2025-10-06 23:17:00,22,1637,67,68,aceptable
2025-10-06 23:18:00,22,764,83,61,óptimo
2025-10-06 23:19:00,29,1362,80,66,crítico
2025-10-06 23:20:00,14,1508,67,68,crítico
2025-10-06 23:21:00,21,918,81,46,óptimo
2025-10-06 23:22:00,21,1065,89,64,aceptable
2025-10-06 23:23:00,26,893,67,54,óptimo
2025-10-06 23:24:00,22,1383,92,60,aceptable
2025-10-06 23:33:00,26,987,85,62,aceptable
2025-10-06 23:34:00,36,970,80,69,crítico
2025-10-06 23:35:00,26,1236,57,57,aceptable
2025-10-06 23:36:00,11,1560,74,54,crítico
2025-10-06 23:37:00,20,743,61,63,óptimo
2025-10-06 23:38:00,25,1227,113,73,crítico
2025-10-06 23:39:00,27,1142,95,70,crítico
2025-10-06 23:40:00,22,686,78,37,óptimo
2025-10-06 23:41:00,25,1240,91,64,crítico
2025-10-06 23:42:00,35,1092,76,48,aceptable
2025-10-06 23:43:00,6,1291,72,52,crítico
2025-10-06 23:44:00,15,1484,80,67,crítico
2025-10-06 23:45:00,33,1470,58,55,aceptable
2025-10-06 23:46:00,15,1021,89,61,crítico
2025-10-06 23:47:00,16,1187,87,70,crítico
2025-10-06 23:56:00,22,1172,96,78,aceptable
2025-10-06 23:57:00,27,940,72,58,aceptable
2025-10-06 23:58:00,16,1574,105,52,crítico
2025-10-06 23:59:00,28,986,83,66,crítico
2025-10-07 00:00:00,26,1120,76,53,aceptable
2025-10-07 00:01:00,22,1028,90,62,aceptable
2025-10-07 00:02:00,31,1143,84,62,crítico
2025-10-07 00:03:00,18,1025,88,66,aceptable
2025-10-07 00:04:00,19,1143,65,47,óptimo
2025-10-07 00:05:00,11,1210,86,64,crítico
2025-10-07 00:06:00,21,1080,79,68,aceptable
2025-10-07 00:07:00,20,1402,89,39,crítico
2025-10-07 00:08:00,21,1122,79,64,aceptable
2025-10-07 00:09:00,21,1250,101,71,crítico
2025-10-07 00:10:00,28,1628,72,50,crítico
2025-10-07 00:19:00,30,1278,91,74,crítico
2025-10-07 00:20:00,33,1409,81,68,crítico
2025-10-07 00:21:00,25,1534,68,59,aceptable
2025-10-07 00:22:00,20,1488,73,58,aceptable
2025-10-07 00:23:00,31,1140,60,72,aceptable
2025-10-07 00:24:00,22,930,90,69,aceptable
2025-10-07 00:25:00,28,994,85,64,crítico
2025-10-07 00:26:00,31,951,68,64,aceptable
2025-10-07 00:27:00,26,1484,72,50,aceptable
2025-10-07 00:28:00,27,1533,63,64,crítico
2025-10-07 00:29:00,29,1145,106,61,crítico
2025-10-07 00:30:00,30,1285,54,66,crítico
2025-10-07 00:33:00,30,1062,80,52,aceptable
2025-10-07 00:34:00,36,1481,86,52,crítico
2025-10-07 00:35:00,26,1245,54,54,aceptable
2025-10-07 00:36:00,19,1226,62,51,óptimo
2025-10-07 00:37:00,22,1381,112,54,aceptable
2025-10-07 00:38:00,27,1288,98,58,crítico
2025-10-07 00:39:00,30,1111,65,56,aceptable
2025-10-07 00:40:00,33,1280,67,68,crítico
2025-10-07 00:41:00,31,1015,78,58,aceptable
2025-10-07 00:42:00,21,1562,90,54,aceptable
2025-10-07 00:43:00,28,707,98,49,aceptable
2025-10-07 00:47:00,21,788,104,68,aceptable
2025-10-07 00:48:00,39,916,68,64,aceptable
2025-10-07 00:49:00,26,1460,78,66,crítico
2025-10-07 00:50:00,30,1413,86,50,crítico
2025-10-07 00:51:00,22,833,84,44,óptimo
2025-10-07 00:52:00,18,1185,89,73,aceptable
2025-10-07 00:53:00,31,1488,84,38,crítico
2025-10-07 00:54:00,10,1072,99,51,crítico
2025-10-07 00:55:00,20,1542,98,44,aceptable
2025-10-07 00:56:00,32,1053,96,53,crítico
2025-10-07 01:02:00,1,1139,88,55,crítico
2025-10-07 01:03:00,11,1474,68,68,crítico
2025-10-07 01:04:00,30,870,61,54,aceptable
2025-10-07 01:05:00,37,1479,67,49,aceptable
2025-10-07 01:06:00,25,1402,59,60,aceptable
